car_number,color,time,text,handle,user_id,tweet_id
1205,GREEN,2016-10-19T00:03:02+00:00,@MetroHotCars #wmata #hotcar 1205 green line heading north,elysiansmiles,177927074,788530864560992256
5065,ORANGE,2016-10-19T11:52:42+00:00,"#hotcar orange line, #5065. #wmata",dcmetrosucks,153243247,788709456603324417
5183,YELLOW,2016-10-19T11:57:22+00:00,@MetroHotCars YL car 5183 is a hot car.,TheChubones,2774873634,788710628580089856
4054,,2016-10-19T12:42:32+00:00,Car 4054 - waaay too hot. @wmata @unsuckdcmetro,rchtdc,123410882,788721995051573248
5032,RED,2016-10-19T20:19:31+00:00,@MetroHotCars @unsuckdcmetro Red line train 5032 is a #hotcar,coldandhot,31463211,788837001852321793
4053,RED,2016-10-19T20:48:17+00:00,@Metrorailinfo #wmata red line car 4053 is a #hotcar,hoosierdukie,133139213,788844239815741440
1033,GREEN,2016-10-19T21:24:57+00:00,GL car 1033 is hot @MetroHotCars @wmata @unsuckdcmetro,AlexWarofka,8982622,788853465787297792
3100,,2016-10-19T21:47:55+00:00,@michaelyw @Metrorailinfo #wmata #hotcar 3100,EdChernosky,1931956381,788859246628769792
3016,ORANGE,2016-10-19T23:35:21+00:00,#wmata #hotcar Car 3016 OL,tifferbellnine,3331375379,788886281975660544
1118,RED,2016-10-19T23:53:08+00:00,Theres a #wmata #hotcar 1118 red @MetroHotCars,NickZaiac,460532675,788890760515117056
1257,BLUE,2016-10-20T12:24:05+00:00,@MetroHotCars car 1257 on BL is a #hotcar.,vcsjones,23236722,789079742343421952
7115,BLUE,2016-10-20T13:33:39+00:00,.@wmata car 7115 bl line #hotcar,clavin310,15815559,789097249104093184
3092,RED,2016-10-20T17:24:13+00:00,@MetroHotCars #wmata #hotcar RL 3092,rachelgwaltney,123105540,789155274816888832
6008,,2016-10-20T20:06:27+00:00,@wmata check out car number 6008 - it was hot enough for a bikrum yoga session. #yuck @unsuckdcmetro,mishmish1313,78617654,789196099433160704
1144,YELLOW,2016-10-20T20:20:17+00:00,@MetroHotCars #1144 YL is a hot car.,60_jgaines,3038178196,789199579405090816
3100,,2016-10-20T20:22:06+00:00,@metrorailinfo car 3100 is a #wmata #hotcar (in October 🙄),duranhokie,125393268,789200039839014916
1052,SILVER,2016-10-20T21:10:21+00:00,@MetroHotCars #wmata #hotcar 1052 silver,twwbond,14139976,789212182613487618
4032,RED,2016-10-20T21:49:44+00:00,Red Line Car 4032 is a #wmata #hotcar @MetroHotCars,leahjmyers,863978443,789222094290780162
1052,BLUE,2016-10-20T21:59:19+00:00,#wmata #hotcar 1052 blue,mrbillf,28261184,789224504866250752
5029,,2016-10-20T22:02:56+00:00,"BL car 5029 is a #wmata #hotcar. And #McPhersonSquare station was none too comfortable, either, for the 3rd day in a row.",anglophilehoo,2722141135,789225413520265216
1158,ORANGE,2016-10-20T22:11:15+00:00,@wmata @Metrorailinfo hot car 1158 on the West Falls Church-bound orange line train between Metro Center &amp; McPherson Square right now.,beatpunk,15566289,789227506876448768
6099,BLUE,2016-10-20T22:13:47+00:00,Blue line train car #6099 #hotcar @wmata,SendaWhistle,4243569346,789228144033206280
1099,,2016-10-21T13:23:03+00:00,"Sounds crazy, but somehow I've managed to never encounter a true #WMATA #hotcar… until this morning. OH. MY. GOSH. (It's 1099, btw)😱😓💦☀️🔥",martinepowers,47276713,789456968280895488
4053,RED,2016-10-21T22:29:22+00:00,"@metrohotcars Red Line towards Silver Spring, car 4053",allisonkight,62294459,789594455913431044
4023,RED,2016-10-24T19:28:46+00:00,#moldcar redline car 4023 @wmata @Metrorailinfo @MetroHotCars,contemna,14085473,790636169683935232
1132,YELLOW,2016-10-24T20:38:20+00:00,@MetroHotCars #wmata #hotcar yellow line 1132,rayatkinson,14619617,790653673567350785
1263,,2016-10-25T20:44:34+00:00,"@MetroHotCars Reston-bound SL train #203 has car #1263, which is a #hotcar",AirGuitarGenius,18165007,791017632229040129
1101,RED,2016-10-28T22:00:50+00:00,How is it possible there are still hot cars when it's 57 degrees outside? RL car 1101. @wmata #wmata,shan_g,30975663,792123989854416900
1144,RED,2016-11-02T18:02:25+00:00,Redline #hotcar @wmata car 1144,geboingboing,763532376723038208,793875926689910786
1144,,2016-11-02T18:22:37+00:00,"Car 1144 is burning up. Like awful, make people sick hot @wmata @unsuckdcmetro @MetroHotCars",CBeresniova,2458133485,793881011071381504
1144,RED,2016-11-02T19:12:03+00:00,"@MetroHotCars @Metrorailinfo ugh, RL train 1144 is a #wmata #hotcar  boooooooooo",heatherwgaona,7409032,793893452215885826
1118,,2016-11-02T20:18:18+00:00,Not a really an 8 car train when one car is a #hotcar 1118 #wmata,MichaelMills_DC,142067572,793910124947632128
3224,,2016-11-02T20:53:37+00:00,@MetroHotCars unbelievable but #hotcar 3224 #wmata,allunso,260434429,793919013701218305
1074,RED,2016-11-02T22:42:18+00:00,#wmata RL car 1074 is a #hotcar,e30ej,727609849069047808,793946364845715456
1150,RED,2016-11-03T14:37:38+00:00,@MetroHotCars car 1150 on rl to glenmont is a hot car. No ac.,chicagoan1984,2569687598,794186779532361728
1118,YELLOW,2016-11-03T22:19:09+00:00,@wmata hot car YL Huntington 1118. Just departed l'enfant.,superjulesesq,430276956,794302924881088514
1069,BLUE,2016-11-03T23:00:23+00:00,@wmata @MetroHotCars 1069 blue line was very hot this evening.,DC_7C03res,225683965,794313303182942208
5146,,2016-11-06T21:57:25+00:00,@wmata 5146 is a #hotcar @MetroHotCars,Nate_JD,293113634,795384620112080896
6091,,2016-11-07T22:55:22+00:00,Disgustingly #hotcar #6091 @metrorailinfo @unsuckdcmetro @metrohotcars,rgbrb,783375582,795761592721883136
1289,RED,2016-11-08T00:01:16+00:00,"#wmata RL car 1289 is a #hotcar. No air at all, yuck.",e30ej,727609849069047808,795778176731512832
1144,RED,2016-11-08T20:10:55+00:00,@Metrorailinfo @unsuckdcmetro red line car 1144 is freaking hot. #WMATA #hotcar,KMLorbz,301817692,796082593959645184
1136,RED,2016-11-08T21:20:48+00:00,@MetroHotCars @wmata 1136 on the Red Line is a #hotcar,thisisbossi,229348030,796100182169583616
1287,RED,2016-11-10T16:02:19+00:00,Redline to shady grove @wmata #hotcar number 1287,geboingboing,763532376723038208,796744808249360385
1086,BLUE,2016-11-11T13:30:15+00:00,Car 1086 on blue to Largo has no air (at national airport) #wmata #hotcar @Metrorailinfo @MetroHotCars,Alianora84,247633598,797068927301865472
1287,,2016-11-15T22:44:29+00:00,@metrohotcars #wmata #hotcar Shady grove  #1287,mawei324,101117990,798657957076602880
4087,,2016-11-17T19:23:13+00:00,Gotta love #hotcars in the middle of November! @unsuckdcmetro @wmata #4087 #sosweaty,milkdodd,242054866,799332080811380737
3029,SILVER,2016-11-19T00:00:05+00:00,@MetroHotCars Silver to Largo. Number 3029 is a #hotcar and #smellycar,Nate_JD,293113634,799764142471184384
1102,RED,2016-11-30T18:28:58+00:00,RD line 1102 cabin heater is on very high.  @wmata #hotcar,BMyersRF,588801834,804029469132525568
1000,,2016-12-16T14:39:00+00:00,@wmata @MartinDiCaro I won't miss the 1000's safety/reliability issues. But that Nixon-era climate control is glorious. #hotcar #polarvortex,AdamLabay,294867264,809769801686089729
1000,,2016-12-18T18:10:24+00:00,@MetroHotCars car 1000 is retired,LimitFactor,782069206766456832,810547777486880768
1283,RED,2017-01-03T12:09:28+00:00,This might sound ridiculous but RD 1283 is a #hotcar. No need for heat to be cranked up like this #wmata,LowHeadways,574513900,816255153259085824
1061,SILVER,2017-01-05T23:26:15+00:00,1061 Silver line #wmata #hotcar @Metrorailinfo,queforat,15373140,817150245201149952
1006,ORANGE,2017-01-12T14:33:14+00:00,@wmata @metrorailinfo Hot and smelly on OL car 1006 to Vienna at Clarendon at 9:30am #wmata,Paleophile,247610675,819552824266780672
2031,RED,2017-01-12T22:27:23+00:00,Sentence I shouldn't have to tweet in January: RL car #2031 is a #wmata #hotcar,steadman_amanda,707523272,819672148830801920
5011,,2017-01-25T23:51:02+00:00,@MetroHotCars SL 5011 is a #wmata #hotcar. Or at least an air-free one.,LizinDC,29125541,824404243096436740
7192,RED,2017-02-08T13:57:10+00:00,"#wmata RL car 7192 is a hot car (or, just unusually warm like all new trains)",epj3,15958857,829328221753716736
1157,YELLOW,2017-02-23T16:40:14+00:00,@wmata Car 1157 YL to G'belt is very hot w/ air not seemingly circulating.,dctexpoet,116522400,834805077227536385
7170,RED,2017-02-23T17:36:44+00:00,@MetroHotCars red line car 7170 is a #wmata #hotcar,adamship,37794698,834819295259541505
1226,YELLOW,2017-02-23T21:11:10+00:00,#wmata #hotcar 1226 yellow retire this bitch,LowHeadways,574513900,834873259795550208
3059,SILVER,2017-02-23T21:41:43+00:00,@MetroHotCars 3059 SV/Largo is a #hotcar #wmata,bgannon97,375317778,834880946147110914
1150,,2017-02-23T22:57:42+00:00,"@Metrorailinfo From earlier this evening, car 1150 is a #hotcar. Really unpleasant. #wmata",PhonesHome,3347047713,834900066062254081
1242,RED,2017-02-23T23:14:45+00:00,"Seriously, @WMATA @metrorail info? We have to start the #hotcar hashtag in February? Red line, car 1242. @unsuckdcmetro",InvalidnostCCCP,292438674,834904358257102848
1157,YELLOW,2017-02-23T23:57:27+00:00,@MetroHotCars yellow line 1157 #hotcar #wmata #springinfebruary,agreenwife,281045981,834915103489339392
7131,GREEN,2017-02-24T14:01:32+00:00,@wmata @MetroHotCars car 7131 on green line is a #hotcar,basteckler1,733389469819232256,835127524069900290
1293,,2017-02-24T20:13:51+00:00,@wmata @Metrorailinfo hot car: 1293 curr leaving Farragut N heading to Shady Grove #hotcar,KyrosSeneshal,28747873,835221222980005894
1268,RED,2017-02-24T21:06:21+00:00,@metrohotcars 1268 redline #hotcar #wmata,agreenwife,281045981,835234433959591936
1268,,2017-02-24T22:20:53+00:00,#wmata #hotcar 1268 https://t.co/qCwDdjznQr,EdChernosky,1931956381,835253190698352644
6098,YELLOW,2017-02-24T23:57:32+00:00,YL to Franconia car 6098 is a #hotcar #wmata,tkblueline,709935900034265089,835277514704576512
3051,SILVER,2017-02-28T22:46:48+00:00,@wmata Silver car 3051  has no air flow. #hotcar,DougDougDoug,19887827,836709263452094464
1266,ORANGE,2017-03-01T23:03:07+00:00,@MetroHotCars #wmata #hotcar 1266 #orangeline,KSHamrick,162572226,837075759344726017
7027,RED,2017-03-07T22:17:21+00:00,@unsuckdcmetro @wmata #7027 on red line is hot car.  Brand new.  Why?!,chaminadeparis,2969492843,839238566005833729
3008,YELLOW,2017-03-09T22:01:34+00:00,@wmata Hot car 3008 yellow line to Mt vernon,SpitUpandSitUps,4795544535,839959371329241089
1196,YELLOW,2017-03-09T23:36:10+00:00,Train 1196 on YL to Huntington is a #wmata #hotcar,slapshotlyons,4799409146,839983180375609344
1283,,2017-03-27T14:00:56+00:00,SL car 1283 is a #wmata #hotcar (Next car forward is fine).,LizinDC,29125541,846361395964862464
3229,YELLOW,2017-03-28T20:19:16+00:00,#wmata #hotcar 3229 yellow,LowHeadways,574513900,846818997286948864
1104,ORANGE,2017-04-03T12:12:34+00:00,OL car no. 1104 is a #wmata #hotcar,steadman_amanda,707523272,848870839294492672
5082,,2017-04-03T20:53:23+00:00,@wmata #hotcar 5082,rpuentes,18978447,849001907783966722
7183,,2017-04-04T19:18:01+00:00,@Metrorailinfo @AleksanderRB #wmata #hotcar 7183,EdChernosky,1931956381,849340299310759942
3254,,2017-04-04T21:28:46+00:00,@ltaylorwilliams @Metrorailinfo #wmata #hotcar 3254,EdChernosky,1931956381,849373200765079552
3254,SILVER,2017-04-05T00:06:31+00:00,@MetroHotCars it's that time of year again! 3254 silver line to largo. #hotcar @Metrorailinfo,Nate_JD,293113634,849412898636038144
3114,YELLOW,2017-04-05T12:44:47+00:00,Starting early with the #wmata #hotcar yellow 3114 eh @Metrorailinfo @MetroHotCars,jamesfts,119121587,849603726293774336
7052,RED,2017-04-05T13:11:41+00:00,#wmata #hotcar (or #hottrain ???) red line 7052.,cam_higgz,437266461,849610492935065600
1061,SILVER,2017-04-05T22:17:32+00:00,.@wmata @fixwmata Hot car #1061 on Silver line train in direction of Weihle,KASKB,351586287,849747860073697281
3184,,2017-04-05T22:30:13+00:00,@wmata car 3184 is a #hotcar,mattwigway,470367791,849751053285421056
2031,YELLOW,2017-04-06T21:07:14+00:00,"And #hotcar season is upon us. Yellow line, car 2031 is stuffy and miserable. #wmata #metro 😖",erincarly,43346498,850092557560418304
7299,RED,2017-04-09T22:59:51+00:00,@MetroHotCars red line car 7299 is a #wmata #hotcar,adamship,37794698,851208062379716608
5151,BLUE,2017-04-10T18:37:48+00:00,@wmata @MetroHotCars car 5151 on blue line is a #hotcar,basteckler1,733389469819232256,851504503757176833
3119,,2017-04-10T19:12:55+00:00,@Metrorailinfo @Trendle493 #wmata #hotcar 3119,EdChernosky,1931956381,851513342514667520
4007,,2017-04-10T19:40:21+00:00,@Metrorailinfo @JessNagro #wmata #hotcar 4007,EdChernosky,1931956381,851520246628454400
5041,RED,2017-04-10T19:48:52+00:00,Car 5041 on RD line isa @MetroHotCars. #wmata,maiers202,737748675548590081,851522389661937664
4023,,2017-04-10T19:51:35+00:00,@laurakisthardt @Metrorailinfo @wmata @unsuckdcmetro #wmata #hotcar 4023,EdChernosky,1931956381,851523071383097344
1061,,2017-04-10T20:33:23+00:00,#wmata #hotcar 1061,coonnieh,137988042,851533593121878016
5041,RED,2017-04-10T21:01:28+00:00,@MetroHotCars @wmata 5041 on Red is a #hotcar,thisisbossi,229348030,851540659014172673
1117,,2017-04-10T21:24:05+00:00,@Metrorailinfo @Railwayfox30 #wmata #hotcar 1117,EdChernosky,1931956381,851546351460634624
1072,ORANGE,2017-04-10T21:47:47+00:00,1072 Orange line #wmata #hotcar,queforat,15373140,851552315152773123
1194,,2017-04-10T21:49:26+00:00,@BellesCurve @wmata #wmata #hotcar 1194,EdChernosky,1931956381,851552728740397057
5016,ORANGE,2017-04-11T11:58:05+00:00,Car 5016 orange no air @Metrorailinfo gonna be a #hotcar later today @MetroHotCars,rmwc1995,279353996,851766298229035008
1073,ORANGE,2017-04-11T12:24:49+00:00,@MetroHotCars car 1073 on the Orange is a #wmata #hotcar,dgoldbergnc,2925196396,851773027616477186
7000,,2017-04-11T12:43:40+00:00,7000 Series hot car going towards glenmont. Thanks @wmata,JKPepper09,2722887576,851777769369477120
7273,,2017-04-11T12:54:20+00:00,"@MetroHotCars @wmata @Metrorailinfo Just got off the train, it's  #7273. Feels like they finally started pumping in… https://t.co/TJR7zGNxJH",JKPepper09,2722887576,851780456756465664
4022,GREEN,2017-04-11T19:37:32+00:00,@wmata GL train car #4022 is a #hotcar 🔥🔥 heat on blast in here and it's 85 out!,LondonsCallingU,3059281318,851881922192134147
1196,,2017-04-11T21:27:50+00:00,@Ahh_Venice @wmata #wmata #hotcar 1196,EdChernosky,1931956381,851909683447255042
3202,,2017-04-11T22:27:09+00:00,@Metrorailinfo Car 3202 is the #hotcar @Metrorailinfo @MetroHotCars,rmwc1995,279353996,851924611071709186
4039,RED,2017-04-12T13:38:14+00:00,It's #hotcar season - red line 4039. @wmata @unsuckdcmetro,brewtorney,3421205392,852153890875232256
1061,YELLOW,2017-04-12T21:20:44+00:00,@MetroHotCars #wmata #hotcar 1061 on YL,curlyjessp,2790402972,852270282651967489
7056,RED,2017-04-12T21:45:17+00:00,#wmata #hotcar 7056  Red Line to Shady Grove,puravida794,1923795157,852276461847359489
3024,RED,2017-04-12T22:17:40+00:00,"Ah, Spring in DC. #redline #3024 @wmata #hotcar",amymaline,117594630,852284609173893121
1061,,2017-04-12T22:42:17+00:00,@wmata train 1061 is a Hot A** Car #hotcar #fixit,Marieinthe703,63331124,852290804794236928
1068,,2017-04-13T20:15:48+00:00,#wmata #hotcar #orangecrush #1068,sleeplessinva,14256164,852616329165242369
1150,,2017-04-13T20:47:32+00:00,"@MetroHotCars Silver Line Car #1150, like a sauna! At least I was only on it for one stop, then transferred to red!",RReese1016,606803778,852624317309485056
5023,YELLOW,2017-04-14T19:02:03+00:00,#wmata #hotcar 5023 yellow,LowHeadways,574513900,852960158045130755
3154,RED,2017-04-14T20:55:16+00:00,It's that time again! @wmata car 3154 (red line toward glenmont) is a #hotcar #wmata @Metrorailinfo,k_lootens,133139213,852988651256598528
3074,BLUE,2017-04-14T21:50:13+00:00,"First @wmata #hotcar of the year, this makes it officially summer! Car 3074, blue line heading to Largo @unsuckdcmetro",JoshEasterson,2446121976,853002479012806660
5161,,2017-04-15T22:20:41+00:00,#hotcar #wmata 5161,ajlamesa,277851432,853372532522708997
1072,GREEN,2017-04-17T14:33:40+00:00,@MetroHotCars Green 1072,gfitzp,12205832,853979780278038528
5129,,2017-04-17T22:17:11+00:00,04172017: @Metrorailinfo  car 5129 is a #wmata #hotcar 😓,KathrynAegis,484432098,854096427106041856
3109,,2017-04-18T19:12:23+00:00,@CleteusDC @wmata #wmata #hotcar 3109,EdChernosky,1931956381,854412310424715266
1286,,2017-04-18T20:25:28+00:00,@wmata hot car 1286,danieljhicks,1331604841,854430700883279872
7131,RED,2017-04-18T20:40:11+00:00,@MetroHotCars #7131 red line. Hot car new train,carrie092312,58493377,854434405632397313
3074,ORANGE,2017-04-18T20:45:27+00:00,@MetroHotCars #Orangeline car #3074 is a #hotcar #wmata,UnleafTheKraken,249353902,854435731141517313
3109,BLUE,2017-04-18T20:46:26+00:00,.@MetroHotCars #WMATA #hotcar #hotcars 3109 blue is a hot car @Metrorailinfo,elizabethlem0n,818968898427043843,854435977217093632
7129,GREEN,2017-04-19T12:48:52+00:00,@MetroHotCars car 7129 on green line is a #hotcar,basteckler1,733389469819232256,854678181093273605
2015,ORANGE,2017-04-20T20:19:45+00:00,"@wmata OL to New Carrollton, Car 2015 is a hot car. Potentially has the HEAT on? @unsuckdcmetro",anagramanda,2188265542,855154040401002498
5149,ORANGE,2017-04-20T21:27:23+00:00,@MetroHotCars @Metrorailinfo OL 5149 #wmata #wmatahotcars,JillEWhit,433317053,855171060504944643
4053,,2017-04-20T21:52:58+00:00,@wmata @unsuckdcmetro Car #4053 is a hot car.,philliefan_99,829712642,855177497582989317
1157,,2017-04-21T11:59:34+00:00,Hey @wmata rail car 1157 is TOO HOT. NO A/C. WHAT IS WRONG WITH YOU INCOMPETENT GRIFTERS?,agfhome,2249531,855390552497557504
5101,,2017-04-21T13:30:07+00:00,Hey @wmata @Metrorailinfo car 5101 is a #hotcar,NE_DC_11,68526377,855413338561544192
6038,,2017-04-21T15:50:14+00:00,@wmata #6038 is a #hotcar,brewtorney,3421205392,855448600616325123
3041,,2017-04-21T21:51:38+00:00,This #hotcar is going to make someone really ill some day. #wmata 3041 @wmata #metrorailinfo,lissabrennan,125491793,855539548989911040
5068,YELLOW,2017-04-24T21:18:15+00:00,It's not even warm today! Yellow line car #5068 is a hot car with no moving air and is packed and smells like sardines. #wmata #metro,erincarly,43346498,856618313992081408
7199,RED,2017-04-24T22:19:29+00:00,"@wmata Car #7199 ""riding HOT"" heading northbound! Handle dat for us! #RedLine #Sauna #MadeInJapan",daf_wdcnupe,299423894,856633720480174081
1168,,2017-04-25T11:51:24+00:00,Hey @wmata car 1168 is a #HOTCAR YOU TWITS!! FIX THIS!!,agfhome,2249531,856838047798841344
5080,YELLOW,2017-04-25T21:24:55+00:00,"@wmata Car #5080 ridin ""Very Hot"" heading  northbound! #YellowLine #MadeInChina",daf_wdcnupe,299423894,856982375762464768
1287,,2017-04-26T13:23:56+00:00,@wmata car 1287 hot!,CleteusDC,25183367,857223723690196993
1057,BLUE,2017-04-26T15:40:44+00:00,"@WMATA Car #1057 from the P-Funk Era is riding ""VERY HOT"" on the Blue Line heading northbound to Largo Town Center. #ScrapIt #Parliament",daf_wdcnupe,299423894,857258149719535616
1057,ORANGE,2017-04-26T18:45:57+00:00,@wmata #hotcar 1057 westbound OL @unsuckdcmetro,benedictthemad,441996445,857304760092938248
4049,ORANGE,2017-04-27T15:02:16+00:00,@wmata #hotcar 4049 EB OL @unsuckdcmetro,brian417,148812198,857610855927644161
4023,RED,2017-04-27T20:26:39+00:00,@MetroHotCars #wmata #4023 redline to shady grove,Lisayoung57,20319768,857692489515507714
1027,YELLOW,2017-04-27T20:28:12+00:00,@MetroHotCars car 1027 on the yellow-hot,LindaLanders2,360722955,857692879992565761
3058,BLUE,2017-04-27T21:22:52+00:00,@wmata car #3058 on blue line to largo is a #hotcar @unsuckdcmetro @RailTransitOPS @dcmetrosucks,kristintracz,49349732,857706636126932994
1027,,2017-04-27T22:31:42+00:00,"Ironically car #1027 has *no* AC, making it a #hotcar
Cc @MetroHotCars @unsuckdcmetro @wmata @Metrorailinfo https://t.co/cVc0sy833T",pjroddyjr,597266201,857723960376668160
7218,RED,2017-04-28T11:47:26+00:00,@MetroHotCars car 7218 on red line is a #hotcar,basteckler1,733389469819232256,857924211435765764
7271,,2017-04-28T12:42:17+00:00,@MetroHotCars Car 7271 on Org line and a brand new train! Must be #wmata driver's preference to be hot.,JimLCunningham,26620002,857938015779467264
4068,RED,2017-04-28T12:43:55+00:00,"New slogan for @wmata A/C systems: ""working hard or hardly working"" #hotcar #train4068 #notevensummeryet #TGIF #redline",kctravelbug,3344503521,857938427320389632
3168,RED,2017-04-28T13:08:23+00:00,@wmata #wmata #hotcar redline 3168 is burning up. People shedding layers of clothes.,LarnCross,386075507,857944585166880768
3090,YELLOW,2017-04-28T20:10:00+00:00,#wmata #hotcar 3090 yellow holy shit it is hot in here,LowHeadways,574513900,858050689188196354
6056,,2017-04-28T20:29:35+00:00,@MetroHotCars 6056 is hot!,PinkPierogies,2693087828,858055616555872256
1072,GREEN,2017-04-28T21:34:05+00:00,"@wmata  1072 GL car is a hot car.
@unsuckdcmetro @MetroHotCars",Playmixt,320913057,858071846943674368
1057,SILVER,2017-04-28T22:04:35+00:00,"@Metrorailinfo @wmata hot car 1057, silver line to largo. 🌶",CaitDeBaun,9611242,858079524751372288
4059,YELLOW,2017-04-28T22:05:00+00:00,Hey @wmata !  Car 4059 on the Yellow towards Huntington is a very #hotcar. @MetroHotCars,dgoldbergnc,2925196396,858079629948727301
4059,YELLOW,2017-04-28T22:18:21+00:00,@wmata Hot Car yellow line to Mt Vernon car #4059. Just leaving Braddock Road @unsuckdcmetro,nnewk13,758128646,858082989045108736
6128,BLUE,2017-04-29T17:34:40+00:00,@MetroHotCars blue line 6128 is a hot car,adunkman,15182554,858373984848674817
1007,,2017-04-29T21:40:32+00:00,Wmata #hotcar  #1007  Heat is on in this car on a 💯F day. Yaaay!!??!!,lottapub,247495598,858435860563456000
6032,,2017-04-30T19:10:59+00:00,"People report @wmata hotcars, right? Car 6032 is filthy &amp; reeks horribly of urine. How about new category of ""toilet car"" @unsuckdcmetro",airish1,15623937,858760612683427840
6031,,2017-04-30T20:59:38+00:00,@wmata car #6031 is a hot car.,jennibbaker,54767450,858787954956935168
2049,ORANGE,2017-05-01T12:51:08+00:00,@WMATA orange line train car 2049 is unbearably hot.,toughlikewater,2998923079,859027407944265728
5140,RED,2017-05-01T12:53:39+00:00,It begins. @MetroHotCars  red line car 5140 @unsuckdcmetro #wmata,endobert,14859379,859028038675247105
7270,,2017-05-01T13:03:19+00:00,@wmata car #7270 is a #metro hot car,jonesheathera,910569152,859030475016425472
1061,GREEN,2017-05-01T13:05:56+00:00,Coll pk green line car 1061 #hotcar #wmata,caitlinverboon,2155536044,859031132939186176
7301,,2017-05-01T13:05:59+00:00,#Wmata new train car 7301 is a #hotcar,raiilaura,44777394,859031144049901568
7195,RED,2017-05-01T21:53:19+00:00,@wmata car 7195 red line is a #hot car,Barbpurple,2967888045,859163853179019264
7239,,2017-05-01T23:28:47+00:00,"Car 7239 - #newtrain #hotcar #wmata Shouldn't be surprised, and yet I am...",asoneill,55865752,859187878865375234
1137,,2017-05-02T11:11:30+00:00,@browndog1963 @Metrorailinfo #wmata #hotcar 1137,EdChernosky,1931956381,859364721358667776
5171,,2017-05-02T12:17:28+00:00,@MetroHotCars @Metrorailinfo car #5171 SL to Largo IS A HOTTER THAN HELL CAR @8:17am!!!,notanotherday2,3622371556,859381324574056450
4069,RED,2017-05-02T20:56:36+00:00,@MetroHotCars @wmata car #4069 #redline is a #hotcar,UnleafTheKraken,249353902,859511967882588162
5157,GREEN,2017-05-03T12:04:49+00:00,First of the season #hotcar 5157 {green line to college Park} &amp; over packed to boot cc @unsuckdcmetro @wmata @Metrorailinfo,KatelyndMahoney,21830279,859740526840606720
1031,YELLOW,2017-05-04T20:42:38+00:00,@metrohotcars yellow line car 1031 #hotcar #wmata,agreenwife,281045981,860233228644491265
3268,YELLOW,2017-05-05T20:30:11+00:00,"#hotcar 3268 on Yellow line to Mt Vernon, yall 🔥🔥🔥 @wmata @unsuckdcmetro",lolamilner,66448177,860592481561391105
4076,,2017-05-05T21:01:05+00:00,EVERY 4000 series #Metro car I've been in this week has had no AC. Today car 4076 is a #hotcar @wmata @MetroHotCars,outtacontext,14228887,860600260212797441
4087,RED,2017-05-08T12:50:54+00:00,@wmata RD 4087 has no a/c running at doors 5 6 end.  #hotcar,BMyersRF,588801834,861564063448526848
7093,,2017-05-08T20:09:28+00:00,@unsuckdcmetro Car 7093 is a #HotCar #wmata,paynetrayne1225,4916761826,861674433886519297
4053,,2017-05-09T21:06:25+00:00,"Another week another @wmata 4000 series #hotcar. Car 4053. How long before u realize you've got a problem w 4000 series?
#Metrorailinfo",outtacontext,14228887,862051152862621696
7093,RED,2017-05-09T22:03:21+00:00,@MetroHotCars @Metrorailinfo Car 7093 on redline is a #hot car,Barbpurple,2967888045,862065479308980228
7212,,2017-05-09T22:29:26+00:00,@benedictthemad @Metrorailinfo #wmata #hotcar 7212,EdChernosky,1931956381,862072043176701952
5044,ORANGE,2017-05-10T21:46:07+00:00,@MetroHotCars OL to Vienna car 5044 is a hot car @wmata,AZCat90,882303145,862423530469814272
3087,,2017-05-10T22:25:16+00:00,@wmata hot car #3087,danieljhicks,1331604841,862433384689217536
7250,,2017-05-10T23:12:26+00:00,@KyleMazzaWUNF @Metrorailinfo #wmata #hotcar 7250,EdChernosky,1931956381,862445255206912000
5051,BLUE,2017-05-11T13:08:01+00:00,BL car #5051 is a @wmata #hotcar. #sweltering #rainyday @unsuckdcmetro @MetroHotCars,JammingEcono,3651601,862655534176112640
1215,SILVER,2017-05-15T19:32:01+00:00,"It's only 74 degrees put, but car 1215 on the Silver Line is a #wmata #hotcar",neffer85,458645583,864201722528497664
4053,GREEN,2017-05-16T14:28:13+00:00,@MetroHotCars #wmata #hotcar green 4053,gfitzp,12205832,864487657933594626
6056,BLUE,2017-05-16T16:14:30+00:00,#wmata #hotcar BL Largo 6056,calebhays,14726357,864514402082590725
4023,,2017-05-16T19:27:33+00:00,Car 4023 is a bazillion degrees &amp; the speaker is broken (can't hear announcements). @MetroHotCars @wmata,CBeresniova,2458133485,864562986144366592
3029,,2017-05-16T20:28:57+00:00,@LFSTweets @Metrorailinfo #wmata #hotcar 3029,EdChernosky,1931956381,864578438186901504
3029,,2017-05-16T20:52:19+00:00,@wmata #hotcar 3029,20001dc,228904790,864584317254737921
3029,,2017-05-16T21:18:16+00:00,@wmata hot car #3029. Gross. @Metrorailinfo,lowercasesee,19820564,864590850482999296
4023,,2017-05-16T22:17:40+00:00,@wmata I just got my first hot car of the season. #4023 @unsuckdcmetro,laura_checovich,244783909,864605795954176001
4023,RED,2017-05-16T22:19:25+00:00,@unsuckdcmetro @wmata Red line car 4023 is a #hotcar. Might want to fix that ac,jhawkkw,207750113,864606236846809088
4023,,2017-05-16T22:27:22+00:00,@JustinOArnold @Metrorailinfo #wmata #hotcar 4023,EdChernosky,1931956381,864608237861163008
4026,RED,2017-05-16T22:31:25+00:00,Car 4026 on the red line is a #wmata #hotcar,mrbillf,28261184,864609260348551168
