elevators_num_fixes,escalators_availability,escalators_num_fixes,elevators_num_inspections,elevators_num_breaks,escalators_num_inspections,elevators_num_units,escalators_num_units,escalators_num_breaks,elevators_broken_time_percentage,elevators_availability,day,escalators_broken_time_percentage
7,0.937547085682,69,0,8,0,270,615,71,0.0094478848251,0.964585202881,"2014-10-04",0.0315586053749
11,0.936386720336,81,0,11,34,270,615,74,0.010669201283,0.966875196744,"2014-10-05",0.0301588772783
11,0.928533102553,76,1,14,50,270,615,81,0.0206413475742,0.957136430204,"2014-10-06",0.0331689822422
7,0.942684302929,62,0,7,49,270,615,54,0.0173963715075,0.960043041423,"2014-10-07",0.0191639245471
18,0.943896397518,50,1,15,53,270,615,53,0.019975576619,0.956802514674,"2014-10-08",0.0167281082822
11,0.944956865877,58,2,14,52,270,615,58,0.0134974749838,0.963991636994,"2014-10-09",0.0162932947749
10,0.945784707153,60,0,8,23,271,615,55,0.0129810856737,0.964878692924,"2014-10-10",0.0163706554775
6,0.949491235976,67,0,8,2,271,615,88,0.0147520295203,0.963107749077,"2014-10-11",0.0186549937895
5,0.941972332802,65,0,2,34,271,615,51,0.0104487244049,0.967411054193,"2014-10-12",0.0262154955896
10,0.941538141896,61,1,10,54,271,615,61,0.0101030941823,0.967756684416,"2014-10-13",0.0216087120002
25,0.937231695288,60,0,28,14,271,615,60,0.020471560659,0.960057936816,"2014-10-14",0.0244966918652
12,0.943232149741,54,3,15,40,271,615,55,0.0203179329859,0.959754457176,"2014-10-15",0.0202221929111
16,0.939410009247,81,1,13,56,271,615,77,0.0235368885005,0.950013786712,"2014-10-16",0.0231053792374
11,0.942155904574,82,0,13,13,271,615,84,0.0215155423702,0.954874205058,"2014-10-17",0.0227995832717
12,0.942449020009,72,0,10,0,271,615,71,0.0210912022858,0.956768576312,"2014-10-18",0.0245909325655
5,0.940374771428,59,1,7,35,271,615,65,0.0180214059523,0.958765440031,"2014-10-19",0.0252445891918
21,0.932071207056,70,2,19,41,271,615,71,0.0288995332966,0.942883209307,"2014-10-20",0.0264462098845
15,0.933016335449,81,3,12,60,271,615,76,0.0155902401761,0.958408468041,"2014-10-21",0.0264351349546
19,0.931511265559,73,0,22,9,271,615,75,0.0164553289743,0.960278115869,"2014-10-22",0.0286840563638
5,0.938211382114,17,0,3,37,271,615,7,0.0184501845018,0.959409594096,"2014-10-23",0.0227642276423
16,0.942622639484,74,0,17,16,271,615,77,0.0156587031757,0.954613652577,"2014-10-24",0.0191171759054
5,0.944190211608,80,0,6,2,271,615,85,0.0133610672919,0.959546968635,"2014-10-25",0.0203835420506
10,0.950414696371,39,1,8,29,271,615,36,0.0150377870632,0.959931066252,"2014-10-26",0.0144587691163
8,0.941708008606,66,0,9,46,271,615,68,0.0170948822317,0.95721105015,"2014-10-27",0.0189743358294
8,0.939091868088,71,0,8,63,271,615,70,0.0128981116614,0.964646614121,"2014-10-28",0.0243590542481
14,0.946367465839,73,1,13,78,272,615,70,0.0151856034141,0.958783948637,"2014-10-29",0.018635783079
24,0.942417795583,74,1,26,54,272,615,75,0.0200283495657,0.953831007106,"2014-10-30",0.0237221171492
12,0.931856496982,104,0,12,17,272,615,117,0.0172530895351,0.960136115753,"2014-10-31",0.0303042247475
8,0.93679652308,96,0,6,1,272,615,88,0.0106739453125,0.967267231158,"2014-11-01",0.0281397713415
9,0.941837337478,63,0,13,52,272,615,59,0.0217813657007,0.955903221237,"2014-11-02",0.0237263569796
16,0.940154352256,79,0,14,54,272,615,83,0.024512120528,0.954996859413,"2014-11-03",0.0261718558693
14,0.943960357367,71,0,12,52,272,615,68,0.0174620949432,0.967832022704,"2014-11-04",0.0209813271288
15,0.946288826867,68,0,16,45,272,615,68,0.0138519499269,0.97427142775,"2014-11-05",0.0212646278705
14,0.941312209148,80,0,14,43,272,615,85,0.0182514446272,0.966757358854,"2014-11-06",0.0258890058955
22,0.946460356656,89,0,21,18,272,615,84,0.0119754227941,0.975304207238,"2014-11-07",0.0213362787222
14,0.947422364024,74,0,14,0,272,615,72,0.014715423509,0.974255164726,"2014-11-08",0.0242117349593
6,0.949286573968,52,0,7,40,272,615,58,0.0155205466047,0.973450041631,"2014-11-09",0.0217984699772
17,0.943405913992,73,0,20,37,272,615,65,0.0205910577915,0.968379530444,"2014-11-10",0.0267272158037
14,0.955296827604,42,0,11,30,272,615,41,0.0203741071121,0.968596481123,"2014-11-11",0.00669246750345
11,0.94634871723,60,1,12,45,272,615,70,0.0180767843782,0.964117334236,"2014-11-12",0.0170944937717
10,0.948123546689,70,1,7,58,272,615,62,0.0135950119324,0.971361579861,"2014-11-13",0.0163648281748
18,0.948823403322,77,0,19,16,272,615,76,0.0140145675969,0.97127955005,"2014-11-14",0.0157288836741
15,0.949343328568,55,0,14,2,272,615,62,0.0104489363766,0.97484518127,"2014-11-15",0.0188515459801
4,0.946939527366,50,4,4,33,272,615,47,0.00769268874952,0.97756049356,"2014-11-16",0.0205463897922
4,0.937724566015,78,0,4,51,272,615,79,0.00526895172214,0.980025165925,"2014-11-17",0.0269139578757
23,0.929062765844,95,2,24,47,272,615,102,0.0158284490024,0.967916224791,"2014-11-18",0.0320907757096
19,0.926455297033,87,1,19,51,272,615,84,0.0164202022059,0.962471740089,"2014-11-19",0.0376565315219
11,0.938064176294,64,0,14,53,272,615,58,0.0147430713042,0.962437248936,"2014-11-20",0.0309611418723
15,0.943181472017,58,0,15,21,273,615,65,0.0179544659167,0.961133260847,"2014-11-21",0.0236344482426
8,0.943532603071,64,0,6,4,273,615,55,0.0168288319597,0.968281404304,"2014-11-22",0.0255366470641
10,0.950467414794,50,0,11,46,273,615,50,0.0188397781848,0.966508207163,"2014-11-23",0.0161680640045
19,0.936723035991,66,0,20,70,273,615,71,0.0306236310863,0.954724354262,"2014-11-24",0.0250357029905
19,0.941527912946,70,0,20,68,273,615,71,0.0259101994838,0.959437785864,"2014-11-25",0.0200658196881
15,0.939291339086,79,0,12,61,273,615,77,0.0203006603582,0.96504732499,"2014-11-26",0.0198917351543
16,0.953738477797,25,0,15,27,275,615,28,0.0142605531997,0.971193992255,"2014-11-27",0.0112098349023
14,0.949191947832,66,0,16,6,275,615,62,0.0153835494031,0.970070996051,"2014-11-28",0.0157863680504
15,0.946618542954,55,0,13,1,275,615,58,0.0173859179293,0.968068627525,"2014-11-29",0.0184880835592
4,0.950704601042,39,0,5,29,275,615,33,0.0109724950683,0.974482050386,"2014-11-30",0.015124773447
12,0.943296507702,58,1,13,50,275,615,62,0.0127364010101,0.972668157682,"2014-12-01",0.0198593399658
8,0.939096859388,60,2,8,48,275,615,64,0.0173062913344,0.964487738224,"2014-12-02",0.0253074596824
6,0.938877983122,70,2,6,61,275,615,70,0.0190748519405,0.963861776342,"2014-12-03",0.0263252119764
18,0.932823806281,72,1,19,59,275,615,76,0.0208085203083,0.942877353216,"2014-12-04",0.0273190537489
10,0.92987759598,39,0,10,11,275,615,45,0.0223559266758,0.948553164233,"2014-12-05",0.0336877179313
0,0.926829268293,0,0,0,0,275,615,0,0.0181818181818,0.952727272727,"2014-12-06",0.0373983739837
0,0.926829268293,0,0,0,0,275,615,0,0.0181818181818,0.952727272727,"2014-12-07",0.0373983739837
4,0.927966447012,47,0,5,31,275,615,47,0.0193680541733,0.956039004678,"2014-12-08",0.0349246215946
18,0.9235364545,75,1,17,65,275,615,69,0.024607562201,0.957063055556,"2014-12-09",0.0344838111064
10,0.914561626064,50,2,10,68,275,615,47,0.0161195186071,0.961643299149,"2014-12-10",0.0252812851709
17,0.931122210645,86,2,15,50,275,615,84,0.0172276703349,0.9635367647,"2014-12-11",0.0294168467646
10,0.939724137801,84,0,13,13,275,615,79,0.0172015702479,0.96461661157,"2014-12-12",0.0223681722304
5,0.943384457385,75,0,5,0,275,615,77,0.0197326538384,0.96208552798,"2014-12-13",0.0214952935411
4,0.941626369201,53,0,4,34,275,615,51,0.0254069626857,0.956411219133,"2014-12-14",0.0219488984271
6,0.935244948842,82,0,8,44,275,615,89,0.0259095304625,0.954680840936,"2014-12-15",0.0285147536015
7,0.930789719774,72,1,6,55,275,615,76,0.0236447426901,0.956951986284,"2014-12-16",0.0321459789379
15,0.935246770646,73,2,11,53,275,615,66,0.0205866567783,0.964238522222,"2014-12-17",0.024347463795
24,0.939888597941,73,0,23,56,275,615,76,0.0157779039872,0.969676641467,"2014-12-18",0.0232402076737
19,0.930230504743,59,0,20,13,275,615,64,0.0140226589073,0.967795522911,"2014-12-19",0.0330148179355
11,0.93405544397,54,0,12,1,275,615,51,0.0148095874242,0.968341811616,"2014-12-20",0.0304978125113
5,0.939632412216,49,1,4,35,275,615,44,0.0132362105169,0.970964951396,"2014-12-21",0.0237325087412
6,0.935506958042,60,1,10,39,275,615,67,0.0168861778309,0.967878497608,"2014-12-22",0.0280131886321
13,0.934035341178,64,5,8,39,275,615,64,0.0137284514088,0.969114591547,"2014-12-23",0.0307026665003
15,0.944978129012,58,2,18,22,275,615,50,0.0124590779373,0.970332889686,"2014-12-24",0.0211639293016
17,0.952046686445,43,1,15,18,275,615,36,0.017522433546,0.964480007443,"2014-12-25",0.015166180716
10,0.951563598136,42,0,13,2,275,615,44,0.0244252616621,0.957392920156,"2014-12-26",0.0154919391886
12,0.947439229697,67,0,9,0,275,615,67,0.0189737410606,0.962844440758,"2014-12-27",0.0200404450994
12,0.942030565439,63,0,11,21,275,615,68,0.0163654824718,0.96451764795,"2014-12-28",0.0244265951432
19,0.942040674916,72,0,20,26,275,615,70,0.0168810683679,0.959749312068,"2014-12-29",0.0233777099558
18,0.943207384158,71,0,18,27,276,615,74,0.0160707061387,0.962137101144,"2014-12-30",0.0209988280559
10,0.942484653544,85,0,8,14,276,615,82,0.0098110061234,0.969143949858,"2014-12-31",0.0245607068892
7,0.949571888437,63,0,8,10,276,615,58,0.00987262453386,0.972011433437,"2015-01-01",0.0188618977084
12,0.950121144329,50,0,13,3,276,615,54,0.0122410035134,0.969643054458,"2015-01-02",0.0182337994785
5,0.953082205239,49,0,6,1,276,615,47,0.0163333884863,0.965550669485,"2015-01-03",0.0156788521003
11,0.952460601626,47,1,8,33,276,615,46,0.0166967494909,0.963507066697,"2015-01-04",0.0158126199586
11,0.94312808306,61,0,11,27,276,615,63,0.00974922609967,0.968511643466,"2015-01-05",0.0216490503257
10,0.929147275234,77,1,12,41,276,615,79,0.0123579173023,0.967606067357,"2015-01-06",0.0329941263491
29,0.935549356606,72,1,28,43,276,615,85,0.0212089474214,0.960735292292,"2015-01-07",0.0264792893786
28,0.91869742198,96,1,28,48,276,615,91,0.0226085008263,0.956638460092,"2015-01-08",0.0423670944706
24,0.92735513312,92,0,27,12,276,615,90,0.0220980168991,0.959663730649,"2015-01-09",0.0348595329515
16,0.930425550632,67,0,16,0,276,615,70,0.0261092542774,0.955774803694,"2015-01-10",0.0334220698058
15,0.934627859265,44,0,12,34,276,615,39,0.0155230074832,0.965027108554,"2015-01-11",0.0283852833307
18,0.915200042719,86,0,17,42,276,615,90,0.0138571044686,0.964158647078,"2015-01-12",0.043753197618
15,0.921978363215,97,0,16,53,276,615,91,0.0139321173934,0.964328752172,"2015-01-13",0.0350619046974
14,0.930427013098,76,0,16,54,277,615,82,0.0101033926155,0.974538601442,"2015-01-14",0.0277712162792
27,0.926090792017,91,0,25,58,277,615,87,0.0151025006334,0.968708725695,"2015-01-15",0.0339573567965
33,0.932862502402,140,0,34,15,277,615,144,0.0147473034952,0.970856223471,"2015-01-16",0.0284855893488
9,0.933756689115,82,0,8,3,277,615,78,0.014130846069,0.971428720718,"2015-01-17",0.0274431036585
6,0.937773655455,40,0,9,35,277,615,36,0.016760892735,0.968798674052,"2015-01-18",0.0228784052553
5,0.93598073273,40,1,2,43,277,615,44,0.0156721439504,0.96853654918,"2015-01-19",0.0236833964484
24,0.929314562545,70,3,23,51,277,615,66,0.0210086296894,0.958091971679,"2015-01-20",0.0274471630058
10,0.931366103766,67,2,14,55,277,615,66,0.00883410201195,0.973022142578,"2015-01-21",0.0247611156041
21,0.932082259022,75,1,19,44,277,615,80,0.0170474255811,0.964894227046,"2015-01-22",0.0236165004754
9,0.938580116921,83,0,8,15,277,615,77,0.0101941658918,0.973280630174,"2015-01-23",0.0210247339041
8,0.942624088505,56,0,8,3,277,615,57,0.0101792536101,0.975380313177,"2015-01-24",0.0202146063911
12,0.939664904644,54,3,12,39,277,615,55,0.012432692952,0.972941011243,"2015-01-25",0.0221708867899
14,0.940183159226,69,2,13,44,277,615,66,0.011761269977,0.972059474054,"2015-01-26",0.020460978296
21,0.941721899967,71,3,21,49,277,615,75,0.0138891548441,0.971261427365,"2015-01-27",0.0188544099035
21,0.936670835996,63,0,21,58,277,615,62,0.0132026863111,0.971358169612,"2015-01-28",0.0225083779299
15,0.939667016308,73,0,15,52,277,615,74,0.0162519802289,0.966442669422,"2015-01-29",0.0211176326487
9,0.940833403363,58,0,11,15,277,615,59,0.0141786125697,0.971380954217,"2015-01-30",0.0212411934384
12,0.930380827258,92,0,10,1,277,615,97,0.012702846069,0.972856720718,"2015-01-31",0.032362494196
5,0.939128550933,58,0,8,24,277,615,52,0.00897747894103,0.976582087846,"2015-02-01",0.0247340400925
19,0.938517481933,78,0,18,45,277,615,77,0.0142164573965,0.967733001087,"2015-02-02",0.0244486889412
18,0.936317612466,81,0,17,44,277,615,81,0.013101789062,0.972457777725,"2015-02-03",0.0250092493225
19,0.939998283483,64,1,16,42,277,615,62,0.015506539099,0.96977695632,"2015-02-04",0.0191532327057
12,0.938078400109,74,0,12,46,277,615,77,0.00580525919944,0.974849362425,"2015-02-05",0.0228080577901
16,0.943338470518,65,0,21,10,277,615,60,0.013640713908,0.971181478321,"2015-02-06",0.0199543214462
3,0.94585323304,43,0,0,2,277,615,46,0.00449915899519,0.984670516095,"2015-02-07",0.0168770223126
8,0.941055895133,49,0,7,41,277,615,48,0.0025371043628,0.986632570727,"2015-02-08",0.0194619896647
8,0.939175698688,49,0,9,53,277,615,47,0.00441855432052,0.98475112077,"2015-02-09",0.0213203226121
9,0.939949871345,46,0,9,53,277,615,47,0.00503861385564,0.981372116927,"2015-02-10",0.0191501145105
15,0.934369037322,57,0,17,76,277,615,61,0.00496845662592,0.980591110161,"2015-02-11",0.0216092535302
21,0.938561395022,67,0,21,56,277,615,69,0.0168842949205,0.968675271866,"2015-02-12",0.0229763350449
20,0.932161854644,78,1,23,22,277,615,77,0.0186236441582,0.967736153001,"2015-02-13",0.0284691361994
19,0.931643730352,64,0,17,0,277,615,76,0.0173841069996,0.971785568091,"2015-02-14",0.0293318794038
24,0.91787151084,86,0,26,31,277,615,82,0.026574206661,0.962386472122,"2015-02-15",0.0438252264467
17,0.941210290781,57,0,20,27,277,615,49,0.0317202347626,0.956147115397,"2015-02-16",0.0227149800552
22,0.939473346099,60,1,15,51,277,615,61,0.0188203196846,0.966929474265,"2015-02-17",0.0225705791851
20,0.930421692602,72,1,19,51,277,615,73,0.010637926035,0.97620962268,"2015-02-18",0.0317014047687
17,0.939658698997,79,3,18,52,277,615,74,0.0103919109823,0.977946683398,"2015-02-19",0.0203584142062
25,0.933761574259,86,0,29,11,277,615,87,0.0229558441363,0.965299110236,"2015-02-20",0.0284287166379
23,0.927082487398,57,0,21,3,277,615,76,0.0264206392399,0.96274903585,"2015-02-21",0.0362454788618
22,0.925665475264,67,0,22,34,277,615,50,0.0183112188245,0.970858456266,"2015-02-22",0.036455543573
27,0.931786237603,80,0,26,58,277,615,82,0.0195108716511,0.96772377251,"2015-02-23",0.0318249567109
17,0.931082393501,80,0,15,67,277,615,78,0.0101053690861,0.979064306004,"2015-02-24",0.0296481984501
24,0.934982626111,83,0,24,59,277,615,81,0.0114489445711,0.975531248337,"2015-02-25",0.0222309836447
11,0.941539836067,63,1,12,44,277,615,59,0.00478778120844,0.979637708742,"2015-02-26",0.0175270943993
22,0.947928452616,63,0,20,9,277,615,61,0.00386637371002,0.987340289219,"2015-02-27",0.0131691567915
2,0.947482192412,80,0,4,0,277,615,83,0.00417726885279,0.988602514541,"2015-02-28",0.0164537855691
6,0.94766863683,47,1,5,27,277,615,47,0.00245091432482,0.989578719001,"2015-03-01",0.0154271439768
17,0.939846094376,71,3,20,47,277,615,72,0.0149095116326,0.978541947347,"2015-03-02",0.0215940349213
16,0.933520344554,78,0,14,56,277,615,76,0.0136307280385,0.982753542867,"2015-03-03",0.022449667879
30,0.941986227167,65,0,30,54,277,615,63,0.00783521528701,0.98618467984,"2015-03-04",0.0170077954405
11,0.947034222412,64,0,9,46,277,615,67,0.00515499836384,0.98762478503,"2015-03-05",0.0157814902534
17,0.945523116654,65,0,17,11,277,615,66,0.00378148638916,0.988998297004,"2015-03-06",0.0177643433933
4,0.941250935434,46,0,5,1,277,615,52,0.00269011421982,0.990089669174,"2015-03-07",0.0219214238031
4,0.942676633323,51,0,4,37,277,615,52,0.00402780839291,0.988751975001,"2015-03-08",0.0174953593177
8,0.92801512459,68,2,10,54,277,615,64,0.011310022009,0.981469761385,"2015-03-09",0.0291876286074
16,0.933892124305,70,0,14,67,277,615,66,0.0104869133046,0.981200972882,"2015-03-10",0.0167845002139
15,0.934666804735,65,0,15,63,277,615,64,0.0110342879009,0.981247758777,"2015-03-11",0.018188352779
14,0.933658031641,77,1,12,55,277,615,79,0.00675626907974,0.982652203908,"2015-03-12",0.0208750845101
10,0.944492334339,86,0,12,23,277,615,91,0.00276944321373,0.986400231877,"2015-03-13",0.0165808138088
6,0.950586275068,54,0,7,2,277,615,46,0.00509475130365,0.983864467108,"2015-03-14",0.0153603324977
5,0.953714605558,41,4,4,34,277,615,37,0.00799130648168,0.980042907848,"2015-03-15",0.0108143813168
21,0.945904213926,63,4,20,46,277,615,74,0.0144807432917,0.970348333597,"2015-03-16",0.0151828620739
7,0.940468834617,118,2,8,59,277,615,111,0.00630009621678,0.978973819484,"2015-03-17",0.0197392926592
16,0.940919668141,70,1,15,55,277,615,71,0.0102213535267,0.977237400616,"2015-03-18",0.0184793113679
9,0.936474333928,82,2,9,43,277,615,85,0.00707605944012,0.977171890662,"2015-03-19",0.0225927386012
12,0.94375114008,71,0,13,10,277,615,73,0.0092607623163,0.97527825794,"2015-03-20",0.0173951266116
10,0.943010434779,75,0,11,1,277,615,71,0.0121384785399,0.973421088247,"2015-03-21",0.0234046614724
10,0.949692086588,46,3,10,33,277,615,51,0.0165789854534,0.968621615464,"2015-03-22",0.0157223993305
8,0.943434328056,78,3,8,45,277,615,76,0.0124492755505,0.972558032966,"2015-03-23",0.0214043458137
9,0.943958995792,73,1,8,46,277,615,76,0.0101297067051,0.975377279224,"2015-03-24",0.0224407025389
12,0.943960044906,95,2,13,50,277,615,94,0.0116129572804,0.972134320519,"2015-03-25",0.0219077057481
10,0.941851492583,76,0,9,31,277,615,75,0.0128521159246,0.972707450862,"2015-03-26",0.0227670604526
6,0.938642340704,81,0,7,6,277,615,84,0.00901242032236,0.976547146465,"2015-03-27",0.028104828365
8,0.946227601739,61,0,7,1,277,615,58,0.00931066797032,0.973510512986,"2015-03-28",0.0206135852755
9,0.950177901775,55,2,9,30,277,615,49,0.01224975968,0.970215635839,"2015-03-29",0.0152358504171
15,0.943616696905,79,0,16,40,277,615,83,0.0157129159541,0.968429976513,"2015-03-30",0.0181745759045
11,0.940035357391,78,2,10,22,277,615,80,0.00834550784301,0.973086213345,"2015-03-31",0.02110775605
10,0.937115860552,97,1,9,42,277,615,93,0.00530059777904,0.976209439694,"2015-04-01",0.020529545072
12,0.942339871464,74,0,11,39,277,615,72,0.00484505335993,0.977104405124,"2015-04-02",0.0193734305853
8,0.938478133366,91,0,9,11,277,615,92,0.00532558399883,0.976623874485,"2015-04-03",0.023736687731
12,0.949532055736,59,0,11,1,277,615,59,0.00274400361011,0.979205454874,"2015-04-04",0.0128842092593
4,0.947605786891,49,1,5,27,277,615,49,0.00408160879875,0.977867849685,"2015-04-05",0.013600352091
9,0.937504341392,68,3,11,45,277,615,73,0.0073024291701,0.970359244252,"2015-04-06",0.0191281082347
14,0.920556439476,127,2,13,52,277,615,129,0.00840913177951,0.967525379325,"2015-04-07",0.0351137427376
11,0.934470384681,87,0,10,52,277,615,85,0.00626995181244,0.968459290065,"2015-04-08",0.0231098953549
8,0.936341903342,68,0,11,42,277,615,65,0.0051134152469,0.968647093757,"2015-04-09",0.020772264608
13,0.934177151577,89,0,10,8,277,615,94,0.00571821718995,0.965785058482,"2015-04-10",0.0244349531083
11,0.933844136247,100,0,11,0,277,615,107,0.00404764520658,0.9724785,"2015-04-11",0.0269019285908
10,0.94211421109,53,1,10,36,277,615,41,0.0041344081664,0.977446693153,"2015-04-12",0.0166493407726
16,0.936310381638,70,2,15,45,277,615,71,0.00735677000866,0.96851067774,"2015-04-13",0.0215976996387
4,0.936220733704,54,1,4,62,277,615,53,0.00169914302151,0.975676420187,"2015-04-14",0.0217852275234
7,0.937410735796,62,0,7,58,277,615,62,0.0027401902696,0.972225698957,"2015-04-15",0.0197777745923
17,0.929739429872,85,2,18,50,277,615,88,0.00491402405683,0.972947513406,"2015-04-16",0.0288635260305
21,0.928497403691,81,1,22,9,277,615,89,0.0117778452394,0.969263845403,"2015-04-17",0.0331839745216
10,0.935503978546,71,0,9,4,277,615,67,0.00518826784998,0.976574895056,"2015-04-18",0.0255146899955
6,0.933922574579,48,3,5,34,277,615,48,0.00309827481655,0.975148872431,"2015-04-19",0.0239125073064
16,0.925720180526,72,4,17,50,277,615,67,0.0101460971774,0.95819123794,"2015-04-20",0.0274045348262
10,0.926972707317,76,1,10,54,277,615,77,0.00412535884688,0.962826887971,"2015-04-21",0.0256080096277
19,0.931514075572,46,3,24,54,277,615,44,0.00981011030886,0.953794760646,"2015-04-22",0.0200530067038
18,0.928025576951,83,1,14,42,277,615,80,0.00981553507716,0.956348875377,"2015-04-23",0.0237149647696
19,0.935813085099,67,2,19,10,277,615,69,0.00751203282828,0.96382656707,"2015-04-24",0.0203221584339
17,0.940720567751,48,0,17,1,277,615,47,0.00621679317088,0.964902340403,"2015-04-25",0.0157226364724
6,0.940928083745,45,2,7,38,277,615,45,0.00845373935254,0.961293251988,"2015-04-26",0.0152583566077
10,0.936191005777,48,2,7,54,277,615,49,0.0075700429624,0.96458059646,"2015-04-27",0.0180842411449
9,0.937041455736,56,2,9,57,277,615,60,0.00184615233179,0.975869497435,"2015-04-28",0.0161223492845
9,0.92691836564,49,0,10,52,277,615,49,0.00475676715857,0.974666184686,"2015-04-29",0.0224277363904
11,0.926315474825,67,0,13,49,277,615,70,0.00876833892795,0.967416602065,"2015-04-30",0.0228306839966
16,0.935593529297,68,0,17,6,277,615,62,0.0113536808063,0.96562307666,"2015-05-01",0.0206012000903
9,0.932095146612,37,0,7,0,277,615,40,0.0109259011231,0.965511715554,"2015-05-02",0.0254294053749
7,0.933555418646,32,0,6,30,277,615,33,0.00849444273377,0.969844907447,"2015-05-03",0.023166224268
16,0.930659602339,66,1,18,46,277,615,63,0.0101606160407,0.968629298985,"2015-05-04",0.0247672237912
14,0.936004897471,61,0,16,51,277,615,64,0.0169453044314,0.963768332436,"2015-05-05",0.0209558108686
8,0.934641411092,80,0,8,49,277,615,76,0.0207606785315,0.96115120168,"2015-05-06",0.0220881487187
18,0.935862418747,63,0,15,48,277,615,60,0.0127272317753,0.966520770315,"2015-05-07",0.0176547146864
19,0.927702788433,87,0,24,16,277,615,109,0.017781087454,0.960999761605,"2015-05-08",0.0275695278188
12,0.928031531369,82,0,10,4,277,615,69,0.0182739663558,0.963675492128,"2015-05-09",0.0275997364499
6,0.932828234019,66,2,6,33,277,615,65,0.0165025921403,0.965311441802,"2015-05-10",0.0248439612626
13,0.931332379356,82,0,11,50,277,615,78,0.017290324382,0.964659134102,"2015-05-11",0.0247640919983
16,0.936695744972,90,1,15,60,277,615,92,0.0107005948234,0.968276519096,"2015-05-12",0.0206263468835
14,0.92938173872,90,2,14,58,277,615,93,0.0127210322587,0.962008209619,"2015-05-13",0.0263034339847
13,0.924738664456,90,0,14,52,277,615,79,0.0103298158528,0.966030689879,"2015-05-14",0.0325563263919
14,0.942529992383,70,0,14,22,277,615,77,0.0118247795646,0.965601390302,"2015-05-15",0.0166655734582
7,0.93643664738,71,0,7,4,277,615,75,0.0122531662154,0.966029094013,"2015-05-16",0.0237432863595
6,0.938112482518,54,1,7,38,277,615,52,0.015093559732,0.962364914407,"2015-05-17",0.021378062676
25,0.927686495602,71,3,28,60,277,615,75,0.0319122023772,0.939895792324,"2015-05-18",0.0271380912614
17,0.924939239314,93,1,16,66,277,615,85,0.0279061741297,0.939890479976,"2015-05-19",0.0291948644273
16,0.934135989968,68,1,14,63,277,615,76,0.0225187239534,0.953984468459,"2015-05-20",0.023474479651
18,0.930960920553,107,3,17,76,277,615,102,0.0168847526759,0.966755022642,"2015-05-21",0.0318908934294
7,0.942102459986,71,0,7,24,277,615,79,0.013553006418,0.972006560369,"2015-05-22",0.0232494670075
8,0.944755300587,67,2,9,4,277,615,60,0.0144711219414,0.971088444846,"2015-05-23",0.0221109316621
5,0.94152084343,63,1,2,24,277,615,61,0.010994504377,0.970954954107,"2015-05-24",0.0243372688241
7,0.940769483098,64,3,8,47,277,615,68,0.00724573194418,0.97358659779,"2015-05-25",0.024187691152
17,0.929976091975,76,0,16,66,277,615,75,0.010015178922,0.968272693331,"2015-05-26",0.0330445608567
15,0.928747638497,76,1,16,62,277,615,75,0.0106846547702,0.965966335107,"2015-05-27",0.0318025363714
10,0.934544748704,80,0,12,53,277,615,76,0.0132959595816,0.952804699474,"2015-05-28",0.0252059550706
12,0.937588670691,81,0,12,25,277,615,83,0.01485519026,0.962388865642,"2015-05-29",0.0234125976226
5,0.941652171545,51,0,3,2,277,615,50,0.0100592469414,0.968280103239,"2015-05-30",0.0239598810976
7,0.935144561321,54,0,6,15,277,615,68,0.00917023560086,0.96916911458,"2015-05-31",0.0295411025825
14,0.923505415918,91,4,14,34,277,615,83,0.00720402817362,0.969655962326,"2015-06-01",0.036642878025
15,0.924298576594,90,3,16,45,277,615,84,0.00812216712057,0.970205398379,"2015-06-02",0.0314836816194
17,0.935503062901,54,1,18,40,277,615,58,0.0178491298795,0.957717534834,"2015-06-03",0.0198414319641
11,0.93389122933,68,2,11,37,277,615,62,0.0126469003737,0.955825647075,"2015-06-04",0.0235207439975
7,0.94360895434,70,0,6,8,277,615,71,0.0103995849287,0.957109440342,"2015-06-05",0.0201307344995
4,0.935582100316,70,0,5,2,277,615,79,0.010860806057,0.962142451564,"2015-06-06",0.0294315189702
9,0.931919493384,63,1,11,26,277,615,63,0.0158220715651,0.958907170312,"2015-06-07",0.0333889339497
11,0.928791206247,109,2,10,40,277,615,103,0.0218501117867,0.952009154105,"2015-06-08",0.0329838152665
22,0.934210602268,83,2,21,60,277,615,82,0.0233911952414,0.947262664988,"2015-06-09",0.0222166481006
21,0.937116715138,78,2,21,53,277,615,72,0.0120207357443,0.960973126174,"2015-06-10",0.0221389287548
13,0.941383245495,67,2,12,60,277,615,76,0.00455756718813,0.971501800093,"2015-06-11",0.0168604970998
15,0.933715220169,85,0,14,21,277,615,81,0.00592772508478,0.978429780157,"2015-06-12",0.0274255537489
5,0.93881193374,63,0,7,1,277,615,71,0.0077261983554,0.977833368432,"2015-06-13",0.0244991997516
8,0.942562469127,58,0,7,33,277,615,49,0.00770042648828,0.973210863948,"2015-06-14",0.0201332707105
14,0.933749682713,61,2,14,55,277,615,69,0.0147039989866,0.961122258957,"2015-06-15",0.0272528817097
18,0.934676946869,61,2,18,61,277,615,61,0.0131133146494,0.962417796198,"2015-06-16",0.0232597020634
11,0.935709610541,76,2,12,70,277,615,66,0.0103252718137,0.964403970064,"2015-06-17",0.019831823349
10,0.939996461703,77,3,9,54,277,615,77,0.00698407139992,0.967610361064,"2015-06-18",0.0173343863215
